# OSC1999A
# full_event_history
# EPOS      3.451  
# (208, 82)+(208, 82)  nncm  0.5020E+04         1
  1886      0      1 0.137721E+02 0.241088E+01 
     1       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.232450E+01 0.809782E+01 0.207327E-04 0.000000E+00 
     2       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 -.401438E+01 0.210117E+01 -.150872E-02 0.000000E+00 
     3       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 -.112533E+02 0.444875E+01 -.133453E-02 0.000000E+00 
     4       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.514951E+00 0.498534E+01 0.146960E-02 0.000000E+00 
     5       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.788161E+01 0.105314E+02 0.103741E-02 0.000000E+00 
     6       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.293688E+01 0.207978E+01 -.142432E-03 0.000000E+00 
     7       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 -.478285E+01 0.915550E+01 0.168545E-03 0.000000E+00 
     8       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.393562E+01 0.510448E+01 -.318333E-03 0.000000E+00 
     9       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.431485E+01 0.398814E+01 0.127745E-03 0.000000E+00 
    10       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.864801E+01 -.645289E-01 -.672783E-03 0.000000E+00 
    11       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.228295E+01 0.695184E+01 0.184687E-02 0.000000E+00 
    12       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.854824E+01 0.291510E+01 -.421345E-03 0.000000E+00 
    13       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 -.190812E+01 0.357896E+01 -.196611E-03 0.000000E+00 
    14       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 -.112185E+02 0.237413E+01 0.285628E-03 0.000000E+00 
    15       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 -.982351E+01 0.604740E+01 0.155358E-02 0.000000E+00 
    16       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 -.846873E+01 0.718977E+01 0.880631E-03 0.000000E+00 
    17       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.104542E+02 0.472995E+01 0.844870E-03 0.000000E+00 
    18       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.617285E+01 -.208352E+01 0.955339E-03 0.000000E+00 
    19       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 -.304856E+01 0.519990E+01 0.236934E-02 0.000000E+00 
    20       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.149047E+01 0.694151E+01 0.130518E-02 0.000000E+00 
    21       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.761105E+01 0.171135E+01 0.174554E-04 0.000000E+00 
    22       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.346653E+01 0.103015E+02 0.733610E-03 0.000000E+00 
    23       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 -.522910E+01 0.174939E+01 -.214720E-02 0.000000E+00 
    24       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.197347E+01 0.239448E+01 0.497212E-03 0.000000E+00 
    25       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.914603E+01 0.255234E+01 0.655012E-03 0.000000E+00 
    26       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 -.528956E+01 0.426730E+01 -.127941E-04 0.000000E+00 
    27       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.345808E+01 0.141308E+01 0.245041E-02 0.000000E+00 
    28       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.897941E+01 0.313426E+01 0.660714E-03 0.000000E+00 
    29       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 -.233672E+01 0.820927E+01 -.120509E-03 0.000000E+00 
    30       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.541187E+01 0.750805E+00 0.121921E-02 0.000000E+00 
    31       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.817953E+01 0.526188E+01 -.467876E-05 0.000000E+00 
    32       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.435522E+01 0.983206E+01 0.433773E-03 0.000000E+00 
