# OSC1999A
# full_event_history
# EPOS      3.451  
# (208, 82)+(208, 82)  nncm  0.5020E+04         1
   690      0      1 0.154131E+02 0.329547E+01 
     1       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.101966E+02 -.429853E+01 -.133143E-02 0.000000E+00 
     2       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.667679E+01 -.111209E+01 -.782201E-03 0.000000E+00 
     3       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.950351E+01 -.939794E+00 -.112615E-03 0.000000E+00 
     4       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.364090E+01 0.463548E+01 0.238744E-03 0.000000E+00 
     5       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 -.849927E+01 0.138034E+01 -.127604E-02 0.000000E+00 
     6       1120      1 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 -.679422E+00 0.711390E+00 0.832185E-03 0.000000E+00 
     7       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 -.740053E+01 -.146662E+01 -.734554E-03 0.000000E+00 
     8       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.675509E+01 -.105655E+01 -.925768E-03 0.000000E+00 
     9       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.723713E+01 0.182322E+01 0.804493E-03 0.000000E+00 
    10       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.123520E+02 -.392840E+01 0.169797E-02 0.000000E+00 
    11       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 -.458782E+01 -.382785E+01 0.653823E-03 0.000000E+00 
    12       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.101699E+02 -.441096E+01 -.195726E-02 0.000000E+00 
    13       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.102867E+02 0.507574E+01 -.911771E-03 0.000000E+00 
    14       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.505524E+01 -.242737E+01 -.242084E-02 0.000000E+00 
    15       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 -.325963E+01 -.409079E+01 0.401875E-03 0.000000E+00 
    16       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.923581E+01 -.111631E+01 0.132358E-04 0.000000E+00 
    17       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 -.867934E+01 -.157571E+01 -.256676E-02 0.000000E+00 
    18       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 -.113281E+02 -.127908E+00 -.115937E-02 0.000000E+00 
    19       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 -.579648E+01 -.856325E+00 -.101253E-02 0.000000E+00 
    20       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.347610E+01 -.485597E+01 0.706317E-03 0.000000E+00 
    21       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 -.831384E+01 0.415276E+01 -.160314E-02 0.000000E+00 
    22       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 -.502458E+01 -.184579E+01 -.228846E-02 0.000000E+00 
    23       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.132883E+02 -.142810E+01 0.948578E-03 0.000000E+00 
    24       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.313973E+01 -.530171E+01 -.114400E-02 0.000000E+00 
    25       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.896369E+01 -.506970E+01 0.863595E-03 0.000000E+00 
    26       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 -.395542E+01 -.428572E+01 -.149726E-02 0.000000E+00 
