# OSC1999A
# full_event_history
# EPOS      3.451  
# (208, 82)+(208, 82)  nncm  0.5020E+04         1
  4824      0      1 0.141050E+02 0.505739E+01 
     1       1120      0 0.000000E+00 0.000000E+00 0.250909E+04 0.250909E+04 0.938270E+00 0.261138E+00 -.382158E+01 0.174144E-02 0.000000E+00 
     2       1220      0 0.000000E+00 0.000000E+00 0.250909E+04 0.250909E+04 0.939650E+00 0.131839E+01 -.112025E+02 0.422149E-03 0.000000E+00 
     3       1120      0 0.000000E+00 0.000000E+00 0.250909E+04 0.250909E+04 0.938270E+00 0.118216E+01 -.280860E+01 0.964889E-03 0.000000E+00 
     4       1120      0 0.000000E+00 0.000000E+00 0.250909E+04 0.250909E+04 0.938270E+00 -.649942E+00 -.517169E+01 -.227754E-03 0.000000E+00 
     5       1220      0 0.000000E+00 0.000000E+00 0.250909E+04 0.250909E+04 0.939650E+00 0.676018E+01 -.603964E+01 -.203576E-02 0.000000E+00 
     6       1120      0 0.000000E+00 0.000000E+00 0.250909E+04 0.250909E+04 0.938270E+00 0.572250E+01 -.817215E+01 -.227020E-02 0.000000E+00 
     7       1120      0 0.000000E+00 0.000000E+00 0.250909E+04 0.250909E+04 0.938270E+00 0.455055E+01 -.703113E+01 0.234779E-02 0.000000E+00 
     8       1120      0 0.000000E+00 0.000000E+00 0.250909E+04 0.250909E+04 0.938270E+00 0.508127E+01 -.492820E+01 0.149712E-02 0.000000E+00 
     9       1220      0 0.000000E+00 0.000000E+00 0.250909E+04 0.250909E+04 0.939650E+00 0.311308E+01 -.302602E+01 0.120359E-02 0.000000E+00 
    10       1220      0 0.000000E+00 0.000000E+00 0.250909E+04 0.250909E+04 0.939650E+00 -.285582E+01 -.642108E+01 -.926081E-03 0.000000E+00 
    11       1220      0 0.000000E+00 0.000000E+00 0.250909E+04 0.250909E+04 0.939650E+00 0.503222E+00 -.784867E+01 0.456079E-03 0.000000E+00 
    12       1220      0 0.000000E+00 0.000000E+00 0.250909E+04 0.250909E+04 0.939650E+00 -.290695E+00 -.280387E+01 -.113346E-02 0.000000E+00 
    13       1220      0 0.000000E+00 0.000000E+00 0.250909E+04 0.250909E+04 0.939650E+00 -.185407E+00 -.751928E+01 -.117925E-02 0.000000E+00 
    14       1220      1 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.132512E+01 -.300091E+01 -.986694E-03 0.000000E+00 
    15       1120      0 0.000000E+00 0.000000E+00 0.250909E+04 0.250909E+04 0.938270E+00 0.661099E+00 -.881160E+01 -.938711E-03 0.000000E+00 
    16       1220      0 0.000000E+00 0.000000E+00 0.250909E+04 0.250909E+04 0.939650E+00 0.519883E+00 -.918950E+01 -.613044E-03 0.000000E+00 
    17       1220      0 0.000000E+00 0.000000E+00 0.250909E+04 0.250909E+04 0.939650E+00 0.675689E+01 -.105994E+02 0.126756E-02 0.000000E+00 
    18       1220      0 0.000000E+00 0.000000E+00 0.250909E+04 0.250909E+04 0.939650E+00 0.425801E+01 -.787842E+01 -.989788E-03 0.000000E+00 
    19       1220      0 0.000000E+00 0.000000E+00 0.250909E+04 0.250909E+04 0.939650E+00 0.331261E+01 -.482268E+01 0.715927E-03 0.000000E+00 
    20       1120      0 0.000000E+00 0.000000E+00 0.250909E+04 0.250909E+04 0.938270E+00 0.632779E+01 -.733689E+01 -.200467E-02 0.000000E+00 
    21       1220      0 0.000000E+00 0.000000E+00 0.250909E+04 0.250909E+04 0.939650E+00 0.914708E+01 -.693247E+01 0.617567E-03 0.000000E+00 
    22       1220      0 0.000000E+00 0.000000E+00 0.250909E+04 0.250909E+04 0.939650E+00 -.189444E+01 -.502573E+01 -.292390E-03 0.000000E+00 
